category_id	category_name	subsector	sector	study_visitors	control_visitors	visit_rate_study	visit_rate_control	visit_rate_study_sigma	visit_rate_control_sigma	visit_rate_ratio	visit_rate_ratio_sigma	num_visits_study	num_visits_control	num_visits_study_sigma	num_visits_control_sigma	num_visits_ratio	num_visits_ratio_sigma	visit_duration_study	visit_duration_control	visit_duration_study_sigma	visit_duration_control_sigma	visit_duration_ratio	visit_duration_ratio_sigma	affinity_ratio	affinity_ratio_sigma	visit_share_study	visit_share_control	visit_share_study_sigma	visit_share_control_sigma	visit_share_ratio	visit_share_ratio_sigma
11462	Trade Fair Supermarkets	Ethnic Grocer	Grocery Stores	0	2349	0.0000%	0.0134%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.862	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0012	0.0000	0.0000	-100.00%	0.00%
11463	Trader Joe's	Grocery	Grocery Stores	0	118235	0.0000%	0.6726%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.567	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0522	0.0000	0.0000	-100.00%	0.00%
11464	TravelCenters of America	Gas Stations	Auto and Gasoline Service Stations	1	616174	33.3333%	3.5052%	50.0000%	0.0000%	+850.98%	1426.47%	1.000	3.822	0.500	0.000	-73.84%	13.08%	10.0	23.4	5.0	0.0	-57.20%	21.40%	+57.73%	136.60%	0.5435	0.6635	0.3311	0.0000	-18.09%	49.91%
11465	Travelodge	Budget	Hotels	0	125461	0.0000%	0.7137%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.805	0.000	0.000	-100.00%	0.00%	0.0	36.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0638	0.0000	0.0000	-100.00%	0.00%
11466	Travinia Italian Kitchen	Casual Dining	Eating Places	0	443	0.0000%	0.0025%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.318	0.000	0.000	-100.00%	0.00%	0.0	15.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0002	0.0000	0.0000	-100.00%	0.00%
11467	TreadQuarters	Auto Services	Auto and Gasoline Service Stations	0	6080	0.0000%	0.0346%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.465	0.000	0.000	-100.00%	0.00%	0.0	16.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0025	0.0000	0.0000	-100.00%	0.00%
11469	Tribute Portfolio	Upscale	Hotels	0	17745	0.0000%	0.1009%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.679	0.000	0.000	-100.00%	0.00%	0.0	30.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0084	0.0000	0.0000	-100.00%	0.00%
11471	Trucchi's Supermarkets	Grocery	Grocery Stores	0	2444	0.0000%	0.0139%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.858	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0013	0.0000	0.0000	-100.00%	0.00%
11472	True Food Kitchen	Casual Dining	Eating Places	0	7272	0.0000%	0.0414%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.374	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0028	0.0000	0.0000	-100.00%	0.00%
11473	Trunk Club	Clothing- Digital	Apparel	0	2044	0.0000%	0.0116%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.632	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0009	0.0000	0.0000	-100.00%	0.00%
11474	TRYP by Wyndham	Midscale	Hotels	0	4283	0.0000%	0.0244%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.614	0.000	0.000	-100.00%	0.00%	0.0	32.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0019	0.0000	0.0000	-100.00%	0.00%
11475	TSC Stores	Hardware/Home Improvement	Retail	0	211	0.0000%	0.0012%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.626	0.000	0.000	-100.00%	0.00%	0.0	20.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
11476	TSO Texas State Optical	Eyewear	Retail	0	3920	0.0000%	0.0223%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.345	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
11477	Tubbys Grilled Submarines	QSR	Eating Places	0	3047	0.0000%	0.0173%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.415	0.000	0.000	-100.00%	0.00%	0.0	15.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0012	0.0000	0.0000	-100.00%	0.00%
11478	Tuesday Morning	Discount Stores	Apparel	0	29914	0.0000%	0.1702%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.486	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0125	0.0000	0.0000	-100.00%	0.00%
11479	Tuffy Auto Service Centers	Auto Services	Auto and Gasoline Service Stations	0	10536	0.0000%	0.0599%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.358	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0040	0.0000	0.0000	-100.00%	0.00%
11480	Turkey Hill	Convenience	Grocery Stores	0	63949	0.0000%	0.3638%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.125	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0383	0.0000	0.0000	-100.00%	0.00%
11481	Tutor Time	Education	Childrens Activities	0	5400	0.0000%	0.0307%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.827	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0028	0.0000	0.0000	-100.00%	0.00%
11482	Tutti Frutti	Bakery/Dessert	Eating Places	0	13460	0.0000%	0.0766%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.375	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0052	0.0000	0.0000	-100.00%	0.00%
11483	Twice the Deal Pizza	Casual Dining	Eating Places	0	5	0.0000%	0.0000%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.000	0.000	0.000	-100.00%	0.00%	0.0	11.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
11484	Twin Peaks	Casual Dining	Eating Places	0	74379	0.0000%	0.4231%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.597	0.000	0.000	-100.00%	0.00%	0.0	22.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0335	0.0000	0.0000	-100.00%	0.00%
11485	TYLER'S	Clothing	Apparel	0	531	0.0000%	0.0030%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.247	0.000	0.000	-100.00%	0.00%	0.0	15.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0002	0.0000	0.0000	-100.00%	0.00%
11486	U.S. AutoForce	Auto Services	Auto and Gasoline Service Stations	0	2738	0.0000%	0.0156%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.894	0.000	0.000	-100.00%	0.00%	0.0	17.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
11487	U.S. Cellular	Wireless	Retail	0	22219	0.0000%	0.1264%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.475	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0092	0.0000	0.0000	-100.00%	0.00%
11488	Uberrito	Fast Casual	Eating Places	0	459	0.0000%	0.0026%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.436	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0002	0.0000	0.0000	-100.00%	0.00%
11490	UFC Gym	Gym and Fitness Facilities	Fitness and Recreation Centers	0	6445	0.0000%	0.0367%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.316	0.000	0.000	-100.00%	0.00%	0.0	19.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0042	0.0000	0.0000	-100.00%	0.00%
11491	U-Haul	Moving	Services	1	972484	33.3333%	5.5320%	50.0000%	0.0000%	+502.55%	903.82%	1.000	1.690	0.500	0.000	-40.81%	29.59%	10.0	17.2	5.0	0.0	-41.70%	29.15%	+88.85%	163.55%	0.5435	0.4629	0.3311	0.0000	+17.41%	71.53%
11492	Uinta Golf	Sporting Goods	Retail	0	85	0.0000%	0.0005%	0.0000%	0.0000%	-100.00%	0.00%	0.000	3.482	0.000	0.000	-100.00%	0.00%	0.0	65.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
11493	Ulta	Cosmetics and Beauty Supplies	Retail	0	58902	0.0000%	0.3351%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.393	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0231	0.0000	0.0000	-100.00%	0.00%
11494	Ultramar	Gas Stations	Auto and Gasoline Service Stations	0	160	0.0000%	0.0009%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.831	0.000	0.000	-100.00%	0.00%	0.0	13.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
11495	UMB Bank	Banks and Financial Services	Services	0	7690	0.0000%	0.0437%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.592	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0034	0.0000	0.0000	-100.00%	0.00%
11496	Uncle Eds Oil Shoppe	Auto Services	Auto and Gasoline Service Stations	0	1536	0.0000%	0.0087%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.373	0.000	0.000	-100.00%	0.00%	0.0	19.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0006	0.0000	0.0000	-100.00%	0.00%
11497	Uncle Giuseppes	Casual Dining	Eating Places	0	1437	0.0000%	0.0082%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.828	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0007	0.0000	0.0000	-100.00%	0.00%
11498	Uncle Julio's	Casual Dining	Eating Places	0	14510	0.0000%	0.0825%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.258	0.000	0.000	-100.00%	0.00%	0.0	17.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0051	0.0000	0.0000	-100.00%	0.00%
11499	Uncle Maddios Pizza Joint	Fast Casual	Eating Places	0	1433	0.0000%	0.0082%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.228	0.000	0.000	-100.00%	0.00%	0.0	14.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
11500	Under Armour	Clothing	Apparel	1	19713	33.3333%	0.1121%	50.0000%	0.0000%	+29625.05%	44587.58%	1.000	1.263	0.500	0.000	-20.81%	39.60%	20.9	14.9	10.4	0.0	+39.91%	69.96%	+1434.26%	1328.71%	0.5435	0.0070	3.3333	0.0000	+7649.66%	47531.24%
11501	Underground by Journeys	Footwear	Apparel	0	4014	0.0000%	0.0228%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.287	0.000	0.000	-100.00%	0.00%	0.0	14.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
11502	Uniprix	Drug Stores	Retail	0	7	0.0000%	0.0000%	0.0000%	0.0000%	-100.00%	0.00%	0.000	4.143	0.000	0.000	-100.00%	0.00%	0.0	22.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
11503	UNIQLO	Clothing	Apparel	0	17650	0.0000%	0.1004%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.411	0.000	0.000	-100.00%	0.00%	0.0	16.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0070	0.0000	0.0000	-100.00%	0.00%
11504	United Artists	Motion Picture Theaters	Entertainment	0	18647	0.0000%	0.1061%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.341	0.000	0.000	-100.00%	0.00%	0.0	19.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0070	0.0000	0.0000	-100.00%	0.00%
11505	United Bank	Banks and Financial Services	Services	0	8238	0.0000%	0.0469%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.608	0.000	0.000	-100.00%	0.00%	0.0	14.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0037	0.0000	0.0000	-100.00%	0.00%
11506	United Grocery Outlet	Grocery	Grocery Stores	0	2932	0.0000%	0.0167%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.561	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0013	0.0000	0.0000	-100.00%	0.00%
11507	United Supermarkets	Grocery	Grocery Stores	0	23722	0.0000%	0.1349%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.133	0.000	0.000	-100.00%	0.00%	0.0	16.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0143	0.0000	0.0000	-100.00%	0.00%
11508	Unleashed by Petco	Pets	Retail	0	4140	0.0000%	0.0236%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.495	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0017	0.0000	0.0000	-100.00%	0.00%
11509	Uno Pizzeria and Grill	Casual Dining	Eating Places	0	26276	0.0000%	0.1495%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.358	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0100	0.0000	0.0000	-100.00%	0.00%
11510	Uptown Cheapskate	Discount Stores	Apparel	0	3025	0.0000%	0.0172%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.357	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0012	0.0000	0.0000	-100.00%	0.00%
11511	Urban Behavior	Clothing	Apparel	0	8	0.0000%	0.0000%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.125	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
11512	Urban Cookhouse	Casual Dining	Eating Places	0	1573	0.0000%	0.0089%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.397	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0006	0.0000	0.0000	-100.00%	0.00%
11513	Urban Outfitters	Clothing	Apparel	1	22704	33.3333%	0.1292%	50.0000%	0.0000%	+25709.11%	38713.66%	1.000	1.396	0.500	0.000	-28.38%	35.81%	20.0	15.6	10.0	0.0	+27.87%	63.93%	+1259.57%	1177.42%	0.5435	0.0089	2.7778	0.0000	+5985.37%	31102.99%
11514	US Bank	Banks and Financial Services	Services	1	199222	33.3333%	1.1333%	50.0000%	0.0000%	+2841.29%	4411.94%	1.000	1.620	0.500	0.000	-38.27%	30.86%	10.0	16.0	5.0	0.0	-37.34%	31.33%	+326.09%	369.01%	0.5435	0.0909	0.3311	0.0000	+497.71%	364.17%
11515	US Foods	Wholesale Cash and Carry	Grocery Stores	0	31006	0.0000%	0.1764%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.992	0.000	0.000	-100.00%	0.00%	0.0	20.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0174	0.0000	0.0000	-100.00%	0.00%
11516	USPS	Office	Retail	0	1169538	0.0000%	6.6530%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.155	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.7100	0.0000	0.0000	-100.00%	0.00%
11517	Valero	Gas Stations	Auto and Gasoline Service Stations	0	981157	0.0000%	5.5814%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.996	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.5517	0.0000	0.0000	-100.00%	0.00%
11518	Valhalla Pure Outfitters	Clothing	Apparel	0	6	0.0000%	0.0000%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.000	0.000	0.000	-100.00%	0.00%	0.0	11.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
11519	Vallarta Supermarkets	Ethnic Grocer	Grocery Stores	0	17948	0.0000%	0.1021%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.811	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0092	0.0000	0.0000	-100.00%	0.00%
11520	Valu Home Centers	Hardware/Home Improvement	Retail	0	2120	0.0000%	0.0121%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.552	0.000	0.000	-100.00%	0.00%	0.0	21.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0009	0.0000	0.0000	-100.00%	0.00%
11521	Value City Furniture	Furniture	Retail	0	7355	0.0000%	0.0418%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.497	0.000	0.000	-100.00%	0.00%	0.0	19.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0031	0.0000	0.0000	-100.00%	0.00%
11523	Value Pawn and Jewelry	Accessories/Jewelry	Apparel	0	9480	0.0000%	0.0539%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.393	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0037	0.0000	0.0000	-100.00%	0.00%
11524	Value Village Thrift Stores	Discount Stores	Apparel	0	6406	0.0000%	0.0364%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.633	0.000	0.000	-100.00%	0.00%	0.0	18.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0029	0.0000	0.0000	-100.00%	0.00%
11525	Valu-mart	Grocery	Grocery Stores	0	142	0.0000%	0.0008%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.113	0.000	0.000	-100.00%	0.00%	0.0	15.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
11526	Valvoline	Auto Services	Auto and Gasoline Service Stations	0	125493	0.0000%	0.7139%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.327	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0469	0.0000	0.0000	-100.00%	0.00%
11527	Van Heusen	Clothing	Apparel	0	4212	0.0000%	0.0240%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.259	0.000	0.000	-100.00%	0.00%	0.0	14.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
11528	Vanderbilt's	Footwear	Apparel	0	264	0.0000%	0.0015%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.341	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
11529	Vans	Clothing	Apparel	0	23855	0.0000%	0.1357%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.308	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0088	0.0000	0.0000	-100.00%	0.00%
11530	VCA Animal Hospital	Pets	Services	0	41965	0.0000%	0.2387%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.536	0.000	0.000	-100.00%	0.00%	0.0	17.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0182	0.0000	0.0000	-100.00%	0.00%
11532	Verizon Stores	Wireless	Retail	1	410991	33.3333%	2.3380%	50.0000%	0.0000%	+1325.75%	2138.62%	1.000	1.436	0.500	0.000	-30.38%	34.81%	10.0	17.2	5.0	0.0	-41.94%	29.03%	+215.05%	272.84%	0.5435	0.1663	2.7778	0.0000	+226.77%	1670.17%
11533	Versona	Clothing- Womens	Apparel	0	10534	0.0000%	0.0599%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.457	0.000	0.000	-100.00%	0.00%	0.0	17.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0043	0.0000	0.0000	-100.00%	0.00%
11534	Victoria's Secret	Clothing- Womens	Apparel	0	129452	0.0000%	0.7364%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.383	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0504	0.0000	0.0000	-100.00%	0.00%
11535	Village Inn	Casual Dining	Eating Places	0	50948	0.0000%	0.2898%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.445	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0207	0.0000	0.0000	-100.00%	0.00%
11536	Village Pantry	Convenience	Grocery Stores	0	18563	0.0000%	0.1056%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.744	0.000	0.000	-100.00%	0.00%	0.0	15.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0091	0.0000	0.0000	-100.00%	0.00%
11537	Village Tavern	Casual Dining	Eating Places	0	4507	0.0000%	0.0256%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.327	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0017	0.0000	0.0000	-100.00%	0.00%
11538	VIP Tires & Service	Auto Services	Auto and Gasoline Service Stations	0	7399	0.0000%	0.0421%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.630	0.000	0.000	-100.00%	0.00%	0.0	19.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0034	0.0000	0.0000	-100.00%	0.00%
11539	Vision Source	Eyewear	Retail	0	82400	0.0000%	0.4687%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.524	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0354	0.0000	0.0000	-100.00%	0.00%
11540	Visions Electronics	Electronics	Retail	0	9	0.0000%	0.0001%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.778	0.000	0.000	-100.00%	0.00%	0.0	13.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
11541	Vitamin Shoppe	Health Store	Retail	0	47534	0.0000%	0.2704%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.324	0.000	0.000	-100.00%	0.00%	0.0	15.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0177	0.0000	0.0000	-100.00%	0.00%
11542	Viva Chicken	QSR	Eating Places	0	2142	0.0000%	0.0122%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.340	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
11543	Vocelli Pizza	Casual Dining	Eating Places	0	1948	0.0000%	0.0111%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.509	0.000	0.000	-100.00%	0.00%	0.0	15.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
11544	Volkswagen	Standard	Automotive Dealers	0	119097	0.0000%	0.6775%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.599	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0537	0.0000	0.0000	-100.00%	0.00%
11545	Volvo	Luxury	Automotive Dealers	0	36334	0.0000%	0.2067%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.608	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0165	0.0000	0.0000	-100.00%	0.00%
11546	Von Maur	Department Stores	Apparel	0	15830	0.0000%	0.0901%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.510	0.000	0.000	-100.00%	0.00%	0.0	16.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0067	0.0000	0.0000	-100.00%	0.00%
11547	Vons	Grocery	Grocery Stores	0	68473	0.0000%	0.3895%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.926	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0372	0.0000	0.0000	-100.00%	0.00%
11548	VooDoo BBQ & Grill	Casual Dining	Eating Places	0	1361	0.0000%	0.0077%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.669	0.000	0.000	-100.00%	0.00%	0.0	19.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0006	0.0000	0.0000	-100.00%	0.00%
11549	W Hotels	Upscale	Hotels	0	42822	0.0000%	0.2436%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.663	0.000	0.000	-100.00%	0.00%	0.0	28.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0201	0.0000	0.0000	-100.00%	0.00%
11550	Waffle House	Casual Dining	Eating Places	1	380731	33.3333%	2.1658%	50.0000%	0.0000%	+1439.07%	2308.60%	1.000	1.572	0.500	0.000	-36.39%	31.80%	13.3	17.3	6.6	0.0	-23.37%	38.32%	+212.89%	270.97%	0.5435	0.1686	0.3311	0.0000	+222.30%	196.37%
11551	Wahoo's Fish Taco	Fast Casual	Eating Places	0	3885	0.0000%	0.0221%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.410	0.000	0.000	-100.00%	0.00%	0.0	15.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
